1.000000000000000000e+00 2.000000000000000000e+00 3.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00 6.000000000000000000e+00 7.000000000000000000e+00 8.000000000000000000e+00 9.000000000000000000e+00 1.000000000000000000e+01 2.000000000000000000e+01 5.000000000000000000e+01 1.000000000000000000e+02
9.998999999999989008e-01 2.803406613975833461e-01 5.449801945645204038e-01 4.188105394790979097e-01 3.356423467807765348e-01 3.121014951536141280e-01 3.241177860926343079e-01 2.642420621445583651e-01 2.818598152152927971e-01 2.016570093931258911e-01 1.805112555399266128e-01 1.322516504479115951e-01 6.269705837609212962e-02
1.000000000000000000e+00 9.884154254180290700e-01 9.878374478088091104e-01 9.951736961970791828e-01 9.994822125163864701e-01 1.000000000000000000e+00 9.999158048419257705e-01 9.976515860276723435e-01 9.999563532190838266e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.767766953955177156e-05 9.354852545923000862e-02 4.297318664176413144e-02 4.378909109762586099e-02 4.532177780470564299e-02 4.573864441436586992e-02 4.467880012152367769e-02 4.667181717858101542e-02 4.367161602107456908e-02 4.346196614380667955e-02 4.114060252407342189e-02 3.801354384762366950e-02 3.724290687821255053e-02
