1.000000000000000000e+00 2.000000000000000000e+00 3.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00 6.000000000000000000e+00 7.000000000000000000e+00 8.000000000000000000e+00 9.000000000000000000e+00 1.000000000000000000e+01 2.000000000000000000e+01 5.000000000000000000e+01 1.000000000000000000e+02
9.998999999999989008e-01 2.143978534168957117e-01 5.280063383262966203e-01 4.141065111812134991e-01 3.973281789002923170e-01 2.833594889141327622e-01 3.250045864300284415e-01 2.975204131261449669e-01 2.632451494819560978e-01 2.481004968632289365e-01 2.075715145433803255e-01 8.989724336046228670e-02 7.982278573647222375e-02
1.000000000000000000e+00 9.933322948777010275e-01 9.983687289577914958e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.973143119861760386e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.767766952981408767e-05 1.022415197036252305e-01 5.751689985683660494e-02 6.333544009076330639e-02 5.725352073223227700e-02 6.298315736993492786e-02 5.867188452766492618e-02 5.903693794371596415e-02 5.759499589081473053e-02 5.962166354584060024e-02 5.619702981108876116e-02 5.738389946505421252e-02 5.567448302450274389e-02
